0,100,100
1,100,100
2,100,100
3,100,100
4,100,100
5,100,100
6,100,100
7,111,111
8,100,110
9,110,110
10,100,110
11,110,110
12,100,100
13,100,100
14,100,010
15,100,010
16,000,000
17,000,000
18,000,000
19,100,100
20,100,100
21,110,101
22,110,101
23,110,110
24,100,110
25,100,010
26,010,010
27,010,010
28,010,010
29,010,010
30,010,010
31,010,010
32,010,010
33,010,010
34,010,010
35,010,010
36,010,010
37,010,010
38,000,000
39,000,000
40,100,100
41,100,100
42,101,101
43,100,101
44,100,110
45,100,101
46,100,110
47,100,110
48,100,100
49,100,100
50,100,100
51,100,100
52,100,110
53,100,110
54,100,110
55,100,110
56,100,100
57,100,100
58,100,100
59,110,110
60,110,110
61,110,110
61,110,110
63,100,101
64,110,101
65,111,111
66,111,111
67,101,101
68,101,101
69,101,101
70,100,101
71,100,101
72,100,101
73,100,101
74,100,001
75,000,000
76,000,000
77,000,000
78,010,100
79,100,100
80,100,010
81,100,010
82,100,100
83,110,100
84,110,100
85,010,010
86,010,100
87,010,100
88,010,100
89,010,100
90,010,100
91,010,100
92,010,100
93,010,110
94,010,110
95,110,100
96,110,100
97,100,100
98,100,100
99,110,100
100,110,100
101,110,100
102,110,100
103,110,100
104,110,100
105,100,100
106,100,100
107,100,100
108,100,100
109,100,100
110,100,100
111,100,100
112,100,100
113,100,100
114,100,100
115,100,100
116,100,100
117,000,000
118,001,011
119,001,001
120,001,001
121,001,101
122,001,101
123,001,001
124,001,001
125,000,000
126,000,000
127,001,100
128,001,100
129,001,100
130,001,010
131,001,100
132,001,100
133,100,100
134,100,100
135,110,100
136,111,110
137,111,110
138,111,110
139,111,110
140,111,110
141,111,110
142,111,110
143,111,110
144,110,100
145,100,100
146,100,011
147,100,001
148,100,001
149,100,001
150,110,001
151,100,001
152,010,001
153,000,000
154,000,000
155,100,001
156,100,001
157,100,001
158,100,100
159,100,100
160,100,100
161,100,100
162,100,100
163,100,100
164,110,010
165,010,010
166,000,000
167,010,010
168,010,010
169,010,010
170,010,010
171,010,010
172,010,010
173,010,010
174,010,010
175,001,110
176,001,100
177,001,100
178,001,100
179,001,100
180,001,100
181,001,100
182,111,101
183,111,111
184,111,111
185,111,111
186,111,111
187,111,111
188,111,111
189,111,111
190,111,100
191,100,100
192,001,100
193,100,100
194,100,100
195,100,100
196,100,100
197,100,100
198,100,100
199,100,100
200,100,100
201,100,100
202,100,100
203,110,100
204,100,100
205,100,100
206,100,100
207,100,100
208,100,100
209,100,100
210,100,100
211,100,100
212,100,100
213,100,100
214,100,100
215,101,101
216,101,101
217,101,101
218,100,100
219,100,100
220,100,100
221,100,100
222,100,100
223,000,000
224,000,000
225,000,000
226,000,000
227,000,000
228,000,000
229,010,100
230,010,001
231,011,100
232,001,011
233,101,111
234,101,111
