0,100,100
1,100,100
2,101,100
3,001,100
4,101,100
5,100,100
6,101,110
7,101,110
8,100,110
9,100,110
10,100,110
11,100,100
12,100,110
13,100,100
14,100,010
15,100,010
16,100,010
17,011,001
18,100,001
19,100,001
20,110,101
21,110,100
22,110,101
23,100,100
24,100,110
25,100,010
26,010,110
27,010,110
28,010,010
29,010,010
30,010,010
31,010,010
32,010,010
33,010,010
34,010,010
35,010,010
36,010,010
37,000,000
38,000,000
39,100,100
40,100,100
41,100,100
42,100,100
43,110,100
44,100,110
45,110,100
46,110,110
47,110,110
48,100,100
49,100,100
50,100,100
51,100,100
52,100,100
53,100,110
54,100,110
55,100,100
56,100,100
57,110,100
58,100,100
59,100,100
60,100,101
61,100,101
62,100,110
63,101,111
64,110,101
65,110,111
66,111,111
67,101,111
68,100,111
69,100,111
70,101,101
71,100,101
72,100,101
73,101,111
74,100,101
75,100,001
76,100,001
77,000,000
78,011,100
79,101,110
80,101,110
81,110,110
82,110,110
83,010,100
84,010,100
85,110,110
86,010,100
87,000,000
88,010,100
89,010,100
90,010,100
91,010,100
92,010,100
93,110,100
94,010,100
95,110,100
96,110,100
97,100,100
98,100,100
99,100,100
100,100,100
101,110,100
102,110,110
103,110,100
104,100,100
105,110,100
106,100,100
107,100,100
108,110,100
109,110,100
110,111,100
111,101,100
112,101,100
113,100,100
114,100,100
115,100,100
116,101,100
117,001,100
118,001,011
119,001,001
120,001,001
121,001,101
122,001,101
123,001,100
124,001,100
125,000,000
126,000,000
127,001,100
128,001,100
129,001,010
130,001,010
131,001,100
132,001,100
133,001,100
134,101,100
135,111,100
136,110,100
137,110,100
138,111,100
139,110,100
140,111,110
141,101,100
142,101,100
143,101,100
144,100,100
145,100,100
146,100,111
147,100,001
148,010,001
149,000,000
150,100,001
151,100,001
152,010,001
153,101,001
154,101,011
155,100,001
156,101,001
157,101,111
158,101,101
159,100,100
160,100,100
161,100,110
162,100,110
163,100,110
164,110,110
165,100,010
166,000,000
167,000,000
168,010,010
169,010,010
170,010,010
171,010,010
172,010,010
173,010,010
174,010,010
175,001,100
176,001,100
177,001,100
178,101,100
179,101,100
180,101,100
181,101,100
182,101,110
183,111,111
184,111,111
185,110,101
186,110,101
187,110,100
188,110,100
189,100,100
190,100,100
191,100,100
192,001,100
193,000,000
194,100,100
195,100,100
196,101,100
197,101,100
198,101,100
199,100,100
200,100,100
201,101,100
202,100,100
203,110,100
204,100,100
205,100,100
206,100,100
207,100,100
208,100,100
209,100,100
210,100,100
211,101,101
212,101,101
213,100,101
214,100,101
215,101,101
216,101,101
217,101,101
218,100,100
219,100,100
220,100,100
221,100,100
222,100,100
223,000,000
224,100,100
225,100,100
226,000,000
227,001,100
228,001,100
229,010,100
230,010,001
231,010,010
232,001,011
233,101,011
234,101,011
235,001,011
236,000,000
237,000,000
238,010,010
239,010,010
240,010,010
